sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_3dof_deg,state_yaw_rate_3dof_degps,state_y_3dof_m,state_steer_delta_deg,state_x_m,state_y_m,state_xt_m,state_yt_m,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,case_id,case_name
6799,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.743,39.546413326887,0.116005154109817,3.55404984399823,0.885355165547219,1.60737739537002,71.9571411753791,0.811282333161398,73.0139410356778,0,-0.0418339051362497,7.05289562913811,MV-002,sine_steer_40kmh
6800,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.744,39.5464130754377,0.115470737962721,3.56284309868148,0.884584745951665,1.60887160552375,71.9676020016842,0.810744787508187,73.024408622912,0,-0.0419645268104988,7.0603705284337,MV-002,sine_steer_40kmh
6801,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.745,39.5464127934711,0.114936148484924,3.57163054129431,0.883814904969831,1.61036327519947,71.9780627961429,0.810208527066657,73.0348761693537,0,-0.0420950149901081,7.067833658985,MV-002,sine_steer_40kmh
6802,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.746,39.5464124809898,0.114401386620616,3.58041215889025,0.883045644253172,1.61185240204177,71.9885235586419,0.809673553186014,73.0453436748277,0,-0.0422253678574323,7.07528501473959,MV-002,sine_steer_40kmh
6803,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.747,39.5464121379966,0.113866453314241,3.58918793853175,0.882276965452227,1.61333898369925,71.9989842890677,0.809139867213588,73.055811139158,0,-0.0423555836360222,7.08272458964689,MV-002,sine_steer_40kmh
6804,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.748,39.5464117644944,0.113331349510441,3.59795786729019,0.881508870216614,1.61482301782453,72.0094449873059,0.808607470494833,73.0662785621682,0,-0.0424856605904151,7.09015237765803,MV-002,sine_steer_40kmh
6805,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.749,39.5464113604864,0.112796076154097,3.60672193224589,0.88074136019503,1.61630450207425,72.0199056532417,0.808076364373309,73.0767459436814,0,-0.0426155970259023,7.09756837272586,MV-002,sine_steer_40kmh
6806,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.75,39.5464109259758,0.112260634190366,3.61548012048825,0.879974437035251,1.6177834341091,72.0303662867598,0.807546550190679,73.0872132835201,0,-0.0427453912882929,7.10497256880486,MV-002,sine_steer_40kmh
6807,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.751,39.5464104609662,0.111725024564587,3.62423241911559,0.879208102384126,1.61925981159378,72.0408268877441,0.807018029286701,73.0976805815064,0,-0.042875041763683,7.11236495985098,MV-002,sine_steer_40kmh
6808,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.752,39.5464099654612,0.111189248222388,3.63297881523533,0.878442357887574,1.62073363219701,72.0512874560783,0.806490802999213,73.1081478374618,0,-0.0430045468781981,7.11974553982184,MV-002,sine_steer_40kmh
6809,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.753,39.5464094394648,0.110653306109573,3.64171929596385,0.877677205190585,1.62220489359157,72.0617479916452,0.805964872664134,73.1186150512073,0,-0.0431339050977473,7.12711430267653,MV-002,sine_steer_40kmh
6810,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.754,39.5464088829809,0.11011719917231,3.65045384842682,0.876912645937215,1.62367359345428,72.0722084943271,0.805440239615448,73.1290822225634,0,-0.0432631149277616,7.13447124237572,MV-002,sine_steer_40kmh
6811,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.755,39.546408296014,0.109580928356738,3.65918245975848,0.876148681770586,1.62513972946599,72.082668964006,0.804916905185199,73.1395493513502,0,-0.043392174912922,7.14181635288156,MV-002,sine_steer_40kmh
6812,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.756,39.5464076785683,0.109044494609392,3.66790511710251,0.875385314332878,1.62660329931163,72.0931294005629,0.804394870703482,73.1500164373871,0,-0.0435210836368932,7.14914962815784,MV-002,sine_steer_40kmh
6813,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.757,39.5464070306485,0.108507898877033,3.67662180761167,0.874622545265335,1.62806430068013,72.1035898038786,0.803874137498435,73.1604834804931,0,-0.0436498397220424,7.15647106216993,MV-002,sine_steer_40kmh
6814,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.758,39.5464063522596,0.107971142106546,3.68533251844765,0.873860376208255,1.62952273126452,72.1140501738331,0.803354706896229,73.1709504804867,0,-0.0437784418291534,7.16378064888479,MV-002,sine_steer_40kmh
6815,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.759,39.5464056434063,0.107434225245174,3.69403723678153,0.873098808800991,1.63097858876188,72.1245105103061,0.802836580221065,73.1814174371858,0,-0.0439068886571421,7.17107838227117,MV-002,sine_steer_40kmh
6816,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.76,39.5464049040941,0.106897149240225,3.70273594979326,0.87233784468195,1.63243187087333,72.1349708131764,0.802319758795158,73.191884350408,0,-0.0440351789427536,7.17836425629953,MV-002,sine_steer_40kmh
6817,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.761,39.5464041343282,0.106359915039297,3.71142864467208,0.871577485488585,1.6338825753041,72.1454310823225,0.801804243938736,73.2023512199702,0,-0.044163311460263,7.18563826494228,MV-002,sine_steer_40kmh
6818,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.762,39.5464033341142,0.105822523590191,3.72011530861634,0.8708177328574,1.63533069976345,72.1558913176223,0.801290036970027,73.2128180456888,0,-0.0442912850211717,7.19290040217374,MV-002,sine_steer_40kmh
6819,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.763,39.5464025034579,0.105284975840909,3.72879592883359,0.870058588423944,1.63677624196472,72.166351518953,0.800777139205256,73.2232848273798,0,-0.0444190984738924,7.20015066197027,MV-002,sine_steer_40kmh
6820,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.764,39.5464016423653,0.104747272739695,3.73747049254065,0.869300053822804,1.63821919962535,72.1768116861913,0.800265551958631,73.2337515648586,0,-0.0445467507034318,7.20738903831051,MV-002,sine_steer_40kmh
6821,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.765,39.5464007508424,0.104209415234808,3.74613898696319,0.868542130687611,1.63965957046685,72.1872718192134,0.799755276542341,73.2442182579401,0,-0.0446742406310717,7.21461552517534,MV-002,sine_steer_40kmh
6822,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.766,39.5463998288957,0.103671404274936,3.75480139933652,0.867784820651034,1.6410973522148,72.197731917895,0.799246314266542,73.2546849064389,0,-0.0448015672140379,7.22183011654813,MV-002,sine_steer_40kmh
6823,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.767,39.5463988765316,0.103133240808843,3.76345771690498,0.867028125344773,1.64253254259889,72.208191982111,0.798738666439357,73.2651515101688,0,-0.0449287294451721,7.22903280641485,MV-002,sine_steer_40kmh
6824,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.768,39.5463978937568,0.102594925785613,3.77210792692234,0.866272046399565,1.64396513935288,72.2186520117359,0.798232334366861,73.2756180689432,0,-0.0450557263525914,7.23622358876427,MV-002,sine_steer_40kmh
6825,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.769,39.5463968805782,0.102056460154377,3.78075201665142,0.865516585445174,1.64539514021465,72.2291120066436,0.797727319353077,73.286084582575,0,-0.0451825569993559,7.24340245758809,MV-002,sine_steer_40kmh
6826,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.77,39.546395837003,0.101517844864508,3.78938997336437,0.864761744110395,1.64682254292616,72.2395719667076,0.797223622699968,73.2965510508768,0,-0.0453092204831107,7.25056940688115,MV-002,sine_steer_40kmh
6827,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.771,39.5463947630383,0.100979080865533,3.79802178434259,0.864007524023046,1.64824734523348,72.2500318918005,0.79672124570743,73.3070174736604,0,-0.0454357159357511,7.25772443064152,MV-002,sine_steer_40kmh
6828,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.772,39.5463936586916,0.100440169107198,3.80664743687685,0.863253926809969,1.64966954488679,72.2604917817946,0.796220189673282,73.3174838507372,0,-0.045562042523057,7.26486752287101,MV-002,sine_steer_40kmh
6829,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.773,39.5463925239706,0.0999011105394836,3.81526691826733,0.862500954097027,1.65108913964037,72.2709516365617,0.795720455893261,73.3279501819181,0,-0.0456881994443419,7.27199867757491,MV-002,sine_steer_40kmh
6830,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.774,39.5463913588831,0.0993619061125081,3.82388021582342,0.861748607509101,1.65250612725262,72.2814114559727,0.795222045661014,73.3384164670136,0,-0.0458141859320927,7.27911788876258,MV-002,sine_steer_40kmh
6831,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.775,39.5463901634371,0.0988225567765325,3.83248731686386,0.860996888670086,1.65392050548606,72.2918712398984,0.794724960268092,73.3488827058336,0,-0.0459400012515959,7.28622515044759,MV-002,sine_steer_40kmh
6832,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.776,39.5463889376408,0.09828306348204,3.8410882087168,0.860245799202893,1.65533227210732,72.3023309882086,0.794229201003939,73.3593488981876,0,-0.0460656447005822,7.29332045664785,MV-002,sine_steer_40kmh
6833,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.777,39.5463876815027,0.0977434271796246,3.84968287871964,0.859495340729443,1.65674142488715,72.3127907007728,0.793734769155889,73.3698150438843,0,-0.0461911156088423,7.3004038013859,MV-002,sine_steer_40kmh
6834,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.778,39.5463863950312,0.0972036488201754,3.85827131421941,0.858745514870665,1.65814796160046,72.32325037746,0.793241666009156,73.3802811427324,0,-0.0463164133378619,7.30747517868932,MV-002,sine_steer_40kmh
6835,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.779,39.5463850782353,0.0966637293546967,3.86685350257242,0.857996323246494,1.65955188002625,72.3337100181383,0.79274989284683,73.3907471945396,0,-0.0464415372804301,7.31453458259072,MV-002,sine_steer_40kmh
6836,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.78,39.5463837311238,0.0961236697342287,3.8754294311442,0.85724776747587,1.66095317794767,72.3441696226758,0.792259450949866,73.4012131991135,0,-0.0465664868602698,7.32158200712817,MV-002,sine_steer_40kmh
6837,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.781,39.5463823537058,0.0955834709101835,3.88399908731006,0.856499849176733,1.66235185315202,72.3546291909394,0.791770341597082,73.4116791562609,0,-0.0466912615316455,7.32861744634542,MV-002,sine_steer_40kmh
6838,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.782,39.5463809459908,0.0950431338339384,3.8925624584544,0.855752569966022,1.66374790343073,72.3650887227959,0.791282566065146,73.4221450657884,0,-0.0468158607789771,7.33564089429223,MV-002,sine_steer_40kmh
6839,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.783,39.5463795079882,0.0945026594572207,3.90111953197141,0.855005931459674,1.66514132657937,72.3755482181114,0.790796125628575,73.4326109275018,0,-0.0469402841164516,7.34265234502454,MV-002,sine_steer_40kmh
6840,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.784,39.5463780397077,0.0939620487317935,3.90967029526455,0.854259935272618,1.66653212039767,72.3860076767514,0.790311021559727,73.4430767412066,0,-0.0470645310876271,7.3496517926049,MV-002,sine_steer_40kmh
6841,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.785,39.5463765411593,0.0934213026096015,3.91821473574683,0.853514583018775,1.6679202826895,72.396467098581,0.789827255128792,73.4535425067079,0,-0.0471886012650365,7.35663923110262,MV-002,sine_steer_40kmh
6842,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.786,39.5463750123531,0.0928804220427479,3.92675284084074,0.852769876311057,1.6693058112629,72.4069264834646,0.789344827603786,73.46400822381,0,-0.0473124942497928,7.36361465459413,MV-002,sine_steer_40kmh
6843,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.787,39.5463734532992,0.0923394079834308,3.9352845979782,0.852025816761362,1.67068870393005,72.417385831266,0.788863740250547,73.4744738923169,0,-0.0474362096711813,7.37057805716334,MV-002,sine_steer_40kmh
6844,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.788,39.5463718640081,0.0917982613841439,3.94380999460094,0.85128240598057,1.67206895850732,72.4278451418487,0.788383994332727,73.4849395120322,0,-0.0475597471862683,7.37752943290178,MV-002,sine_steer_40kmh
6845,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.789,39.5463702444906,0.091256983197405,3.95232901815997,0.850539645578548,1.67344657281521,72.4383044150754,0.787905591111786,73.4954050827588,0,-0.0476831064794853,7.38446877590905,MV-002,sine_steer_40kmh
6846,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.79,39.5463685947574,0.0907155743759275,3.960841656116,0.849797537164138,1.67482154467841,72.4487636508083,0.787428531846985,73.5058706042993,0,-0.0478062872622292,7.39139608029305,MV-002,sine_steer_40kmh
6847,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.791,39.5463669148196,0.0901740358724997,3.96934789593914,0.849056082345162,1.67619387192579,72.4592228489091,0.786952817795379,73.5163360764556,0,-0.0479292892724484,7.39831134017036,MV-002,sine_steer_40kmh
6848,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.792,39.5463652046883,0.0896323686401053,3.97784772510921,0.848315282728415,1.67756355239037,72.469682009239,0.786478450211816,73.5268014990293,0,-0.0480521122742408,7.40521454966644,MV-002,sine_steer_40kmh
6849,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.793,39.546363464375,0.0890905736319136,3.98634113111575,0.847575139919665,1.67893058390938,72.4801411316585,0.786005430348924,73.5372668718214,0,-0.048174756057433,7.41210570291603,MV-002,sine_steer_40kmh
6850,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.794,39.5463616938912,0.0885486518010626,3.99482810145756,0.846835655523653,1.68029496432422,72.4906002160277,0.785533759457109,73.5477321946326,0,-0.048297220437172,7.41898479406344,MV-002,sine_steer_40kmh
6851,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.795,39.5463598932487,0.088006604101044,4.00330862364349,0.846096831144083,1.68165669148046,72.5010592622061,0.78506343878455,73.5581974672629,0,-0.0484195052535123,7.42585181726285,MV-002,sine_steer_40kmh
6852,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.796,39.5463580624595,0.0874644314853232,4.01178268519174,0.845358668383627,1.68301576322788,72.5115182700526,0.784594469577191,73.5686626895118,0,-0.0485416103709971,7.43270676667864,MV-002,sine_steer_40kmh
6853,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.797,39.5463562015357,0.0869221349075384,4.02025027363026,0.84462116884392,1.68437217742045,72.5219772394255,0.784126853078735,73.5791278611785,0,-0.048663535678241,7.43954963648562,MV-002,sine_steer_40kmh
6854,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.798,39.5463543104896,0.0863797153214329,4.02871137649663,0.843884334125555,1.68572593191633,72.5324361701828,0.783660590530641,73.5895929820616,0,-0.0487852810875204,7.44638042086952,MV-002,sine_steer_40kmh
6855,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.799,39.5463523893338,0.0858371736809299,4.0371659813382,0.843148165828086,1.68707702457788,72.5428950621817,0.783195683172116,73.6000580519592,0,-0.0489068465343431,7.45319911402705,MV-002,sine_steer_40kmh
6856,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.8,39.5463504380809,0.0852945109400272,4.04561407571194,0.842412665550022,1.68842545327167,72.5533539152791,0.782732132240111,73.6105230706691,0,-0.0490282319770372,7.46000571016647,MV-002,sine_steer_40kmh
6857,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.801,39.5463484567439,0.0847517280528198,4.0540556471845,0.841677834888824,1.68977121586848,72.563812729331,0.782269938969314,73.6209880379883,0,-0.049149437396335,7.46680020350767,MV-002,sine_steer_40kmh
6858,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.802,39.5463464453357,0.0842088259735366,4.06249068333228,0.840943675440906,1.69111431024328,72.5742715041931,0.781809104592149,73.6314529537136,0,-0.0492704627949415,7.47358258828263,MV-002,sine_steer_40kmh
6859,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.803,39.5463444038698,0.0836658056565703,4.0709191717415,0.840210188801629,1.69245473427527,72.5847302397207,0.781349630338763,73.6419178176412,0,-0.0493913081971278,7.48035285873558,MV-002,sine_steer_40kmh
6860,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.804,39.5463423323595,0.0831226680563977,4.07934110000812,0.8394773765653,1.69379248584786,72.5951889357682,0.780891517437029,73.6523826295669,0,-0.0495119736482996,7.4871110091234,MV-002,sine_steer_40kmh
6861,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.805,39.5463402308185,0.0825794141275811,4.08775645573776,0.83874524032517,1.69512756284869,72.6056475921897,0.780434767112537,73.6628473892859,0,-0.0496324592145844,7.49385703371586,MV-002,sine_steer_40kmh
6862,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.806,39.5463380992605,0.0820360448247974,4.09616522654589,0.838013781673433,1.69645996316961,72.6161062088387,0.779979380588587,73.673312096593,0,-0.0497527649824095,7.50059092679599,MV-002,sine_steer_40kmh
6863,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.807,39.5463359376997,0.0814925611028379,4.10456740005775,0.83728300220122,1.6977896847067,72.6265647855681,0.77952535908619,73.6837767512825,0,-0.0498728910580792,7.50731268266017,MV-002,sine_steer_40kmh
6864,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.808,39.5463337461501,0.0809489639166276,4.11296296390845,0.8365529034986,1.69911672536027,72.6370233222304,0.779072703824059,73.6942413531482,0,-0.0499928375673621,7.51402229561862,MV-002,sine_steer_40kmh
6865,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.809,39.5463315246262,0.0804052542210895,4.12135190574278,0.835823487154574,1.70044108303488,72.6474818186774,0.778621416018602,73.7047059019836,0,-0.050112604655063,7.52071975999549,MV-002,sine_steer_40kmh
6866,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.81,39.5463292731425,0.0798614329713813,4.12973421321555,0.835094754757078,1.7017627556393,72.6579402747605,0.778171496883925,73.7151703975815,0,-0.0502321924846148,7.52740507012925,MV-002,sine_steer_40kmh
6867,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.811,39.5463269917138,0.0793175011226186,4.13810987399122,0.834366707892976,1.70308174108655,72.6683986903304,0.77772294763182,73.7256348397344,0,-0.0503516012376539,7.53407822037293,MV-002,sine_steer_40kmh
6868,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.812,39.5463246803551,0.0787734596302066,4.14647887574444,0.833639348148059,1.7043980372939,72.6788570652374,0.777275769471765,73.7360992282342,0,-0.0504708311136079,7.54073920509422,MV-002,sine_steer_40kmh
6869,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.813,39.5463223390813,0.0782293094493365,4.15484120615919,0.832912677107043,1.70571164218286,72.6893153993313,0.776829963610917,73.7465635628723,0,-0.0505898823292753,7.54738801867592,MV-002,sine_steer_40kmh
6870,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.814,39.546319967908,0.0776850515356081,4.16319685292992,0.832186696353565,1.70702255367919,72.6997736924612,0.776385531254109,73.7570278434399,0,-0.0507087551184166,7.55402465551608,MV-002,sine_steer_40kmh
6871,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.815,39.5463175668505,0.0771406868444998,4.1715458037606,0.831461407470185,1.70833076971291,72.7102319444758,0.775942473603846,73.7674920697274,0,-0.0508274497313383,7.56064911002815,MV-002,sine_steer_40kmh
6872,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.816,39.5463151359245,0.0765962163316691,4.17988804636533,0.830736812038379,1.70963628821828,72.7206901552232,0.775500791860301,73.777956241525,0,-0.0509459664344844,7.56726137664133,MV-002,sine_steer_40kmh
6873,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.817,39.5463126751459,0.0760516409527821,4.18822356846795,0.830012911638536,1.71093910713383,72.731148324551,0.775060487221308,73.7884203586223,0,-0.051064305510022,7.57386144980071,MV-002,sine_steer_40kmh
6874,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.818,39.5463101845308,0.0755069616637185,4.19655235780253,0.829289707849962,1.71223922440237,72.7416064523063,0.774621560882364,73.7988844208084,0,-0.0511824672554367,7.58044932396745,MV-002,sine_steer_40kmh
6875,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.819,39.5463076640954,0.0749621794202685,4.20487440211277,0.828567202250872,1.71353663797093,72.7520645383355,0.77418401403662,73.809348427872,0,-0.0513004519831266,7.587024993619,MV-002,sine_steer_40kmh
6876,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.82,39.546305113856,0.0744172951783697,4.21318968915249,0.827845396418387,1.71483134579086,72.7625225824847,0.773747847874876,73.8198123796014,0,-0.051418260019996,7.59358845324931,MV-002,sine_steer_40kmh
6877,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.821,39.5463025338294,0.0738723098940736,4.22149820668557,0.827124291928538,1.71612334581776,72.7729805845993,0.773313063585584,73.8302762757843,0,-0.0515358917070522,7.6001396973689,MV-002,sine_steer_40kmh
6878,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.822,39.5462999240323,0.0733272245233936,4.2297999424857,0.826403890356254,1.71741263601149,72.7834385445242,0.772879662354839,73.8407401162081,0,-0.0516533473990088,7.6066787205051,MV-002,sine_steer_40kmh
6879,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.823,39.5462972844817,0.0727820400226275,4.23809488433696,0.82568419327537,1.71869921433622,72.793896462104,0.772447645366376,73.8512039006596,0,-0.0517706274638873,7.61320551720222,MV-002,sine_steer_40kmh
6880,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.824,39.5462946151947,0.0722367573479506,4.24638302003309,0.824965202258619,1.71998307876037,72.8043543371823,0.772017013801569,73.8616676289253,0,-0.0518877322826196,7.61972008202161,MV-002,sine_steer_40kmh
6881,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.825,39.5462919161887,0.0716913774555729,4.25466433737788,0.824246918877626,1.72126422725668,72.8148121696026,0.771587768839424,73.872131300791,0,-0.0520046622486576,7.62622240954178,MV-002,sine_steer_40kmh
6882,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.826,39.5462891874813,0.0711459013019074,4.26293882418537,0.823529344702916,1.72254265780216,72.8252699592078,0.771159911656579,73.8825949160422,0,-0.0521214177675818,7.63271249435864,MV-002,sine_steer_40kmh
6883,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.827,39.5462864290901,0.0706003298433326,4.27120646827957,0.822812481303902,1.7238183683781,72.83572770584,0.770733443427299,73.8930584744641,0,-0.0522379992567181,7.63919033108543,MV-002,sine_steer_40kmh
6884,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.828,39.546283641033,0.0700546640362866,4.27946725749452,0.822096330248887,1.72509135697011,72.8461854093412,0.770308365323472,73.9035219758411,0,-0.0523544071447477,7.64565591435297,MV-002,sine_steer_40kmh
6885,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.829,39.5462808233282,0.0695089048373168,4.28772117967446,0.821380893105061,1.72636162156808,72.8566430695525,0.76988467851461,73.9139854199575,0,-0.0524706418713319,7.65210923880963,MV-002,sine_steer_40kmh
6886,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.83,39.5462779759938,0.0689630532029758,4.29596822267367,0.820666171438498,1.7276291601662,72.8671006863147,0.769462384167841,73.924448806597,0,-0.0525867038867305,7.65855029912143,MV-002,sine_steer_40kmh
6887,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.831,39.5462750990484,0.0684171100899506,4.30420837435672,0.819952166814155,1.72889397076299,72.8775582594679,0.769041483447908,73.9349121355426,0,-0.0527025936514296,7.66497908997211,MV-002,sine_steer_40kmh
6888,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.832,39.5462721925106,0.0678710764547788,4.31244162259792,0.819238880795871,1.73015605136125,72.888015788852,0.768621977517167,73.9453754065774,0,-0.0528183116357718,7.67139560606318,MV-002,sine_steer_40kmh
6889,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.833,39.5462692563993,0.0673249532541602,4.32066795528201,0.818526314946357,1.73141539996809,72.8984732743059,0.768203867535585,73.9558386194836,0,-0.0529338583195847,7.6777998421139,MV-002,sine_steer_40kmh
6890,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.834,39.5462662907333,0.0667787414449749,4.32888736030407,0.817814470827204,1.73267201459496,72.9089307156685,0.767787154660732,73.9663017740431,0,-0.0530492341918215,7.68419179286132,MV-002,sine_steer_40kmh
6891,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.835,39.5462632955319,0.0662324419839095,4.33709982556895,0.817103349998874,1.7339258932576,72.9193881127778,0.767371840047787,73.9767648700374,0,-0.0531644397501987,7.6905714530603,MV-002,sine_steer_40kmh
6892,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.836,39.5462602708145,0.0656860558278833,4.34530533899209,0.8163929540207,1.73517703397608,72.9298454654715,0.766957924849527,73.9872279072475,0,-0.0532794755008386,7.6969388174835,MV-002,sine_steer_40kmh
6893,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.837,39.5462572166007,0.065139583933658,4.35350388849872,0.815683284450883,1.73642543477481,72.9403027735865,0.766545410216329,73.997690885454,0,-0.0533943419579244,7.70329388092137,MV-002,sine_steer_40kmh
6894,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.838,39.5462541329101,0.0645930272582468,4.36169546202474,0.814974342846489,1.73767109368249,72.9507600369597,0.766134297296169,74.0081538044371,0,-0.0535090396433443,7.70963663818208,MV-002,sine_steer_40kmh
6895,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.839,39.5462510197628,0.0640463867585193,4.3698800475159,0.814266130763448,1.73891400873219,72.9612172554269,0.765724587234614,74.0186166639764,0,-0.0536235690863489,7.71596708409145,MV-002,sine_steer_40kmh
6896,2026年08月28日_16时02分22秒_第001次,2026-08-28T16:02:22,6.84,39.5462478771787,0.0634996633914582,4.37805763292837,0.813558649756552,1.74015417796128,72.9716744288238,0.765316281174826,74.0290794638513,0,-0.0537379308232166,7.72228521349296,MV-002,sine_steer_40kmh
