sample_index,run_number,run_timestamp_local_iso8601,run_timestamp_utc_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name,run_status
923,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.22,21.0545986194249,0.00659440838748213,11.0738218110269,35.1715670984569,30.1979841572933,35.1799112100983,0,3,0.0696080224290568,-0.960310845412883,MV-201-20,step_steer_python_20kmh,COMPLETED
924,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.23,21.0546269615391,0.00658140010293494,11.0739059194287,35.1717500862521,30.2564692937369,35.1780489350593,0,3,0.069607429280905,-0.960332840008289,MV-201-20,step_steer_python_20kmh,COMPLETED
925,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.24,21.0546551531465,0.00656837420138611,11.073991983103,35.1718200482802,30.3149547530774,35.1760735947952,0,3,0.0696068379214986,-0.960354775407436,MV-201-20,step_steer_python_20kmh,COMPLETED
926,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.25,21.0546831701892,0.00655524191831575,11.0740749768594,35.1717769825529,30.3734403164279,35.1739851955907,0,3,0.0696062496218826,-0.960376600457405,MV-201-20,step_steer_python_20kmh,COMPLETED
927,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.26,21.0547110277884,0.00654223259825707,11.0741586116389,35.1716208882156,30.4319257648868,35.1717837440199,0,3,0.0696056611159526,-0.960398451721781,MV-201-20,step_steer_python_20kmh,COMPLETED
928,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.27,21.0547387375329,0.0065292098543242,11.0742441929168,35.1713517651128,30.4904108795938,35.1694692472073,0,3,0.0696050743389462,-0.960420246030704,MV-201-20,step_steer_python_20kmh,COMPLETED
929,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.28,21.0547662755354,0.00651608683121352,11.0743267247584,35.1709696125349,30.5488954416511,35.1670417127226,0,3,0.069604490534119,-0.960441933388567,MV-201-20,step_steer_python_20kmh,COMPLETED
930,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.29,21.0547936568263,0.00650309268079904,11.07440989086,35.1704744309003,30.6073792321523,35.1645011484273,0,3,0.0696039064373998,-0.960463650282898,MV-201-20,step_steer_python_20kmh,COMPLETED
931,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.3,21.0548208929214,0.00649009308967486,11.0744949866994,35.1698662213231,30.6658620322366,35.1618475627317,0,3,0.0696033239536858,-0.960485314835825,MV-201-20,step_steer_python_20kmh,COMPLETED
932,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.31,21.0548479600789,0.00647700286452922,11.0745770461923,35.1691449843685,30.7243436230022,35.1590809644885,0,3,0.06960274430153,-0.960506878081195,MV-201-20,step_steer_python_20kmh,COMPLETED
933,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.32,21.0548748732237,0.00646405064825882,11.0746597283638,35.1683107217239,30.7828237855457,35.1562013628391,0,3,0.0696021642229979,-0.960528476258417,MV-201-20,step_steer_python_20kmh,COMPLETED
934,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.33,21.0549016437898,0.0064511034225076,11.0747443210854,35.1673634357697,30.8413023010129,35.1532087674676,0,3,0.0696015856033934,-0.960550028327774,MV-201-20,step_steer_python_20kmh,COMPLETED
935,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.34,21.0549282481585,0.006438076655247,11.0748258856977,35.1663031283426,30.8997789505058,35.150103188496,0,3,0.0696010096505834,-0.960571485761855,MV-201-20,step_steer_python_20kmh,COMPLETED
936,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.35,21.0549547011569,0.00642519746256186,11.0749080590374,35.1651298023976,30.9582535151313,35.1468846363322,0,3,0.06960043312715,-0.96059298394253,MV-201-20,step_steer_python_20kmh,COMPLETED
937,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.36,21.0549810141516,0.00641233267503132,11.074992122895,35.1638434615817,31.0167257760491,35.1435531219234,0,3,0.0695998579194265,-0.960614441793898,MV-201-20,step_steer_python_20kmh,COMPLETED
938,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.37,21.0550071636382,0.00639939700993907,11.0750731621099,35.1624441090046,31.0751955143721,35.1401086566549,0,3,0.0695992852448993,-0.96063581036893,MV-201-20,step_steer_python_20kmh,COMPLETED
939,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.38,21.0550331643714,0.00638661502713445,11.0751547947513,35.1609317488919,31.1336625112249,35.1365512521997,0,3,0.0695987119016702,-0.960657223554232,MV-201-20,step_steer_python_20kmh,COMPLETED
940,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.39,21.0550590276715,0.00637385233101165,11.0752382981139,35.1593063861624,31.1921265477882,35.1328809207734,0,3,0.0695981397928805,-0.960678599567689,MV-201-20,step_steer_python_20kmh,COMPLETED
941,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.4,21.0550847301386,0.00636102216812345,11.0753187777532,35.1575680252037,31.2505874051935,35.1290976750336,0,3,0.0695975701564649,-0.960699888585422,MV-201-20,step_steer_python_20kmh,COMPLETED
942,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.41,21.05511028647,0.00634834642275723,11.0753998372051,35.1557166715191,31.3090448645902,35.1252015279319,0,3,0.0695969998283719,-0.960721222898652,MV-201-20,step_steer_python_20kmh,COMPLETED
943,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.42,21.0551357079431,0.00633568955393565,11.0754827507899,35.153752331305,31.3674987071877,35.1211924929661,0,3,0.0695964307280299,-0.960742520040724,MV-201-20,step_steer_python_20kmh,COMPLETED
944,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.43,21.0551609712432,0.00632296374899325,11.0755626441429,35.1516750102331,31.4259487141435,35.1170705840806,0,3,0.0695958641085644,-0.960763729535527,MV-201-20,step_steer_python_20kmh,COMPLETED
945,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.44,21.0551860910043,0.00631038899507518,11.0756431093248,35.1494847150887,31.4843946666391,35.112835815517,0,3,0.0695952968332188,-0.960784982526108,MV-201-20,step_steer_python_20kmh,COMPLETED
946,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.45,21.0552110784464,0.00629782952013636,11.075725418121,35.1471814533505,31.5428363459206,35.1084882020634,0,3,0.0695947308251225,-0.960806196395489,MV-201-20,step_steer_python_20kmh,COMPLETED
947,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.46,21.0552359103224,0.00628519740533021,11.0758047167862,35.144765231976,31.6012735331789,35.1040277589545,0,3,0.069594167339344,-0.960827320577893,MV-201-20,step_steer_python_20kmh,COMPLETED
948,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.47,21.0552606011884,0.00627271164074262,11.0758845861885,35.1422360590343,31.6597060096356,35.0994545017208,0,3,0.0695936032538182,-0.960848485603197,MV-201-20,step_steer_python_20kmh,COMPLETED
949,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.48,21.0552851621931,0.00626023708728622,11.075966294512,35.1395939432858,31.7181335565805,35.0947684464359,0,3,0.0695930404831811,-0.960869609221654,MV-201-20,step_steer_python_20kmh,COMPLETED
950,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.49,21.0553095701556,0.00624768638993584,11.076045009092,35.1368388929737,31.7765559552458,35.0899696096168,0,3,0.0695924802749217,-0.960890641181024,MV-201-20,step_steer_python_20kmh,COMPLETED
951,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.5,21.0553338395478,0.00623527792454395,11.0761242975689,35.1339709174492,31.8349729869005,35.0850580080736,0,3,0.0695919195161696,-0.960911711631276,MV-201-20,step_steer_python_20kmh,COMPLETED
952,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.51,21.0553579820871,0.00622261438499423,11.0762046953562,35.1309900270023,31.8933844329002,35.0800336595992,0,3,0.0695913638699457,-0.960932579628668,MV-201-20,step_steer_python_20kmh,COMPLETED
953,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.52,21.0553819704034,0.00620932312525376,11.0762829540862,35.1278962313378,31.9517900745276,35.0748965822669,0,3,0.0695908186936749,-0.960953021447777,MV-201-20,step_steer_python_20kmh,COMPLETED
954,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.53,21.0554058217653,0.00619572118984505,11.0763612406675,35.1246895417824,32.0101896931398,35.0696467947565,0,3,0.0695902795291025,-0.960973223868591,MV-201-20,step_steer_python_20kmh,COMPLETED
955,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.54,21.055429545936,0.0061817908908267,11.0764409805146,35.1213699700158,32.0685830701554,35.0642843160895,0,3,0.0695897466657981,-0.960993173566107,MV-201-20,step_steer_python_20kmh,COMPLETED
956,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.55,21.0554531213805,0.00616755106806464,11.0765176710823,35.1179375271466,32.1269699869301,35.0588091655686,0,3,0.0695892198732252,-0.961012882657663,MV-201-20,step_steer_python_20kmh,COMPLETED
957,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.56,21.0554765619873,0.00615330833339241,11.076594790649,35.1143922252771,32.1853502248663,35.053221362682,0,3,0.0695886948046793,-0.961032533573048,MV-201-20,step_steer_python_20kmh,COMPLETED
958,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.57,21.055499877507,0.00613902893139226,11.0766734802168,35.1107340770834,32.2437235654376,35.0475209273673,0,3,0.0695881719430664,-0.961052104806621,MV-201-20,step_steer_python_20kmh,COMPLETED
959,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.58,21.055523045859,0.00612471268742233,11.0767492234505,35.1069630947008,32.3020897900502,35.0417078799454,0,3,0.0695876512952154,-0.961071598490254,MV-201-20,step_steer_python_20kmh,COMPLETED
960,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.59,21.0555460805843,0.00611063326202119,11.0768253557616,35.1030792912543,32.3604486801594,35.0357822410006,0,3,0.0695871289532714,-0.961091178519714,MV-201-20,step_steer_python_20kmh,COMPLETED
961,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.6,21.0555689921242,0.00609672568730802,11.0769030374154,35.0990826804749,32.4188000172961,35.0297440316243,0,3,0.0695866058180255,-0.961110805628762,MV-201-20,step_steer_python_20kmh,COMPLETED
962,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.61,21.0555917591674,0.00608295788211882,11.0769778002838,35.0949732755978,32.477143582925,35.0235932733346,0,3,0.069586082327801,-0.961130463604025,MV-201-20,step_steer_python_20kmh,COMPLETED
963,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.62,21.0556143952015,0.00606956936055309,11.0770529340551,35.0907510908721,32.5354791585671,35.0173299879407,0,3,0.0695855550420292,-0.96115029657163,MV-201-20,step_steer_python_20kmh,COMPLETED
964,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.63,21.0556369107494,0.00605645983598013,11.077129637332,35.0864161411884,32.5938065258241,35.0109541977703,0,3,0.0695850253495804,-0.961170244600837,MV-201-20,step_steer_python_20kmh,COMPLETED
965,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.64,21.0556592844807,0.00604356397647298,11.0772034154164,35.0819684409677,32.65212546623,35.0044659255746,0,3,0.0695844941514665,-0.961190271899439,MV-201-20,step_steer_python_20kmh,COMPLETED
966,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.65,21.0556815301031,0.00603109215461354,11.0772775900893,35.0774080056782,32.7104357613836,34.9978651943856,0,3,0.0695839584149907,-0.961210505308246,MV-201-20,step_steer_python_20kmh,COMPLETED
967,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.66,21.0557036583584,0.00601891068949875,11.0773534055406,35.0727348514645,32.7687371929713,34.9911520277455,0,3,0.0695834200011348,-0.961230864892775,MV-201-20,step_steer_python_20kmh,COMPLETED
968,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.67,21.0557256475436,0.00600692362808371,11.0774262957177,35.067948994015,32.8270295426096,34.9843264496164,0,3,0.0695828802473236,-0.961251296432686,MV-201-20,step_steer_python_20kmh,COMPLETED
969,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.68,21.0557475115831,0.00599531821862104,11.0774996528461,35.0630504501039,32.885312591989,34.9773884842436,0,3,0.0695823364537174,-0.961271912658505,MV-201-20,step_steer_python_20kmh,COMPLETED
970,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.69,21.05576926136,0.00598393360066401,11.0775747573825,35.0580392372127,32.943586122895,34.9703381564014,0,3,0.0695817908748604,-0.961292616964728,MV-201-20,step_steer_python_20kmh,COMPLETED
971,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.7,21.0557908746555,0.00597265069733768,11.0776469622935,35.052915372373,33.0018499170408,34.9631754913119,0,3,0.0695812451869707,-0.961313340849779,MV-201-20,step_steer_python_20kmh,COMPLETED
972,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.71,21.0558123655701,0.00596164316051808,11.0777197371081,35.0476788737361,33.0601037562226,34.9559005145141,0,3,0.0695806968955314,-0.961334188335675,MV-201-20,step_steer_python_20kmh,COMPLETED
973,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.72,21.0558337450319,0.00595073597926173,11.0777943794472,35.0423297601783,33.1183474223387,34.9485132521164,0,3,0.0695801484699373,-0.961355053719462,MV-201-20,step_steer_python_20kmh,COMPLETED
974,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.73,21.0558549903674,0.00593980125290326,11.0778661821356,35.036868050125,33.1765806972118,34.9410137307139,0,3,0.0695796017267792,-0.961375862608866,MV-201-20,step_steer_python_20kmh,COMPLETED
975,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.74,21.055876115753,0.00592901284639099,11.0779386705203,35.0312937631355,33.2348033627557,34.9334019772487,0,3,0.0695790541837659,-0.961396718500182,MV-201-20,step_steer_python_20kmh,COMPLETED
976,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.75,21.0558971320614,0.00591819930781905,11.0780131349927,35.0256069194923,33.2930152009912,34.9256780192526,0,3,0.0695785082746592,-0.96141751720453,MV-201-20,step_steer_python_20kmh,COMPLETED
977,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.76,21.0559180163839,0.00590724082806538,11.0780848474599,35.0198075390156,33.3512159938599,34.9178418847516,0,3,0.0695779657152006,-0.961438188623352,MV-201-20,step_steer_python_20kmh,COMPLETED
978,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.77,21.0559387828484,0.0058963242244979,11.0781573473138,35.0138956426498,33.4094055234006,34.9098936021103,0,3,0.0695774238518031,-0.961458843507509,MV-201-20,step_steer_python_20kmh,COMPLETED
979,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.78,21.0559594421828,0.00588529598198628,11.0782318950751,35.0078712520416,33.4675835717614,34.9018332002602,0,3,0.0695768848741471,-0.961479388013505,MV-201-20,step_steer_python_20kmh,COMPLETED
980,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.79,21.0559799715098,0.00587405553766368,11.0783037826793,35.0017343883607,33.5257499210079,34.8936607085951,0,3,0.0695763502330531,-0.961499763250825,MV-201-20,step_steer_python_20kmh,COMPLETED
981,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.8,21.0560003847865,0.00586280744514272,11.0783765168848,34.9954850738744,33.5839043533069,34.8853761568096,0,3,0.0695758170293265,-0.961520090383141,MV-201-20,step_steer_python_20kmh,COMPLETED
982,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.81,21.0560206925434,0.00585142018405601,11.0784513148723,34.9891233315257,33.6420466509356,34.8769795751229,0,3,0.0695752871440649,-0.961540288647844,MV-201-20,step_steer_python_20kmh,COMPLETED
983,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.82,21.0560408721563,0.00583981291911854,11.0785235173321,34.9826491837717,33.7001765960857,34.8684709941788,0,3,0.0695747617493193,-0.961560310924195,MV-201-20,step_steer_python_20kmh,COMPLETED
984,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.83,21.0560609373515,0.00582820334693228,11.0785965644607,34.9760626541397,33.7582939710538,34.8598504448939,0,3,0.0695742377589265,-0.96158028631366,MV-201-20,step_steer_python_20kmh,COMPLETED
985,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.84,21.0560808984778,0.00581647616241484,11.0786716296169,34.9693637668116,33.8163985582479,34.8511179586866,0,3,0.0695737168215423,-0.961600143910538,MV-201-20,step_steer_python_20kmh,COMPLETED
986,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.85,21.0561007333036,0.00580456300472074,11.0787441142686,34.9625525454883,33.8744901399884,34.8422735673903,0,3,0.069573199928338,-0.96161984420581,MV-201-20,step_steer_python_20kmh,COMPLETED
987,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.86,21.056120455352,0.00579268613185464,11.0788173818881,34.9556290149202,33.9325684987045,34.8333173031143,0,3,0.0695726839239207,-0.961639519253088,MV-201-20,step_steer_python_20kmh,COMPLETED
988,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.87,21.0561400748574,0.00578073764680731,11.0788925732296,34.9485932005035,33.9906334169391,34.8242491984771,0,3,0.069572170346482,-0.961659102833991,MV-201-20,step_steer_python_20kmh,COMPLETED
989,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.88,21.056159570015,0.00576865380858949,11.0789651502852,34.9414451271656,34.048684677146,34.8150692865275,0,3,0.0695716601157137,-0.961678558417778,MV-201-20,step_steer_python_20kmh,COMPLETED
990,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.89,21.0561789542042,0.00575665529992491,11.0790384118171,34.9341848208726,34.1067220618927,34.8057776006093,0,3,0.0695711500927624,-0.96169801737383,MV-201-20,step_steer_python_20kmh,COMPLETED
991,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.9,21.0561982376,0.00574463565913214,11.0791134829837,34.926812308234,34.1647453538628,34.7963741745907,0,3,0.0695706417895058,-0.961717414603911,MV-201-20,step_steer_python_20kmh,COMPLETED
992,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.91,21.056217398746,0.00573253132460309,11.0791858792455,34.919327615404,34.2227543356503,34.7868590427825,0,3,0.0695701361171072,-0.961736713899981,MV-201-20,step_steer_python_20kmh,COMPLETED
993,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.92,21.0562364509119,0.005720559173003,11.0792588571342,34.9117307695689,34.2807487899678,34.7772322397995,0,3,0.0695696299851388,-0.961756044594083,MV-201-20,step_steer_python_20kmh,COMPLETED
994,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.93,21.0562554042228,0.00570861121904013,11.0793335414648,34.9040217985589,34.3387284996477,34.7674938007809,0,3,0.0695691249217239,-0.961775340905957,MV-201-20,step_steer_python_20kmh,COMPLETED
995,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.94,21.056274237432,0.00569662168038676,11.0794054891298,34.8962007297594,34.3966932474314,34.7576437613039,0,3,0.0695686218644174,-0.961794565487673,MV-201-20,step_steer_python_20kmh,COMPLETED
996,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.95,21.0562929637139,0.00568480253551966,11.0794779356606,34.8882675915852,34.4546428161848,34.7476821572428,0,3,0.0695681177877219,-0.961813844933866,MV-201-20,step_steer_python_20kmh,COMPLETED
997,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.96,21.0563115931432,0.00567304164772485,11.0795520146098,34.8802224130975,34.5125769888973,34.7376090249853,0,3,0.0695676142745942,-0.961833111149233,MV-201-20,step_steer_python_20kmh,COMPLETED
998,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.97,21.0563301045575,0.00566126832800735,11.0796233088328,34.8720652229218,34.5704955484661,34.7274244013472,0,3,0.0695671123287102,-0.961852323978375,MV-201-20,step_steer_python_20kmh,COMPLETED
999,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.98,21.0563485110661,0.00564968798246458,11.0796950485892,34.8637960507149,34.6283982779191,34.7171283234349,0,3,0.0695666090150858,-0.961871606192553,MV-201-20,step_steer_python_20kmh,COMPLETED
1000,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,9.99,21.0563668227132,0.00563818163119327,11.0797683794457,34.8554149267865,34.6862849604125,34.7067208288645,0,3,0.0695661060118393,-0.961890885672579,MV-201-20,step_steer_python_20kmh,COMPLETED
1001,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10,21.0563850183433,0.00562667141559962,11.0798388961141,34.8469218810192,34.7441553790086,34.6962019556827,0,3,0.0695656044232825,-0.961910118003344,MV-201-20,step_steer_python_20kmh,COMPLETED
1002,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.01,21.0564031110443,0.00561535536764405,11.0799098344996,34.8383169443337,34.8020093169078,34.6855717422331,0,3,0.0695651014188386,-0.961929421539979,MV-201-20,step_steer_python_20kmh,COMPLETED
1003,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.02,21.0564211108525,0.00560410712776793,11.0799823517048,34.8296001483112,34.8598465574431,34.6748302273802,0,3,0.0695645987819834,-0.961948719705404,MV-201-20,step_steer_python_20kmh,COMPLETED
1004,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.03,21.0564389965849,0.00559284212476522,11.0800520469479,34.8207715241135,34.9176668838528,34.6639774504324,0,3,0.069564097713722,-0.96196796399551,MV-201-20,step_steer_python_20kmh,COMPLETED
1005,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.04,21.0564567813288,0.00558175287486471,11.0801221674195,34.8118311039472,34.9754700795197,34.6530134510091,0,3,0.0695635954638535,-0.961987269363935,MV-201-20,step_steer_python_20kmh,COMPLETED
1006,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.05,21.0564744751093,0.005570708490464,11.0801938783876,34.8027789206838,35.0332559279646,34.641938269263,0,3,0.0695630938827616,-0.962006556403323,MV-201-20,step_steer_python_20kmh,COMPLETED
1007,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.06,21.0564920567087,0.00555962120714716,11.0802627844361,34.7936150067799,35.0910242126111,34.6307519458008,0,3,0.0695625942198115,-0.96202577456674,MV-201-20,step_steer_python_20kmh,COMPLETED
1008,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.07,21.0565095391952,0.00554868185932077,11.0803321422656,34.7843393957381,35.1487747170344,34.6194545215459,0,3,0.0695620937519335,-0.962045037661753,MV-201-20,step_steer_python_20kmh,COMPLETED
1009,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.08,21.0565269325492,0.00553775960974936,11.0804031193344,34.7749521217253,35.2065072249512,34.6080460379553,0,3,0.0695615943320774,-0.962064266177291,MV-201-20,step_steer_python_20kmh,COMPLETED
1010,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.09,21.0565442155366,0.00552676780612955,11.0804713315168,34.7654532184938,35.2642215199789,34.5965265369359,0,3,0.069561097196991,-0.962083410102195,MV-201-20,step_steer_python_20kmh,COMPLETED
1011,2026年09月25日_14时38分21秒_第003次,2026-09-25T14:38:21+08:00,2026-09-25T06:38:21Z,10.1,21.0565614011626,0.00551589889786869,11.0805400358132,34.7558427208376,35.3219173858922,34.5848960607044,0,3,0.0695605996036655,-0.962102584094758,MV-201-20,step_steer_python_20kmh,COMPLETED
