sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,state_steer_delta_deg,case_id,case_name
78,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.077,39.9802584334988,0.00764909258231663,0.102656078145265,-0.219458323891827,4.56537202639374e-05,0.838802858122394,0,0.193220267176228,MV-002,sine_steer_20kmh
79,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.078,39.979974871398,0.00787780943869956,0.106130122414272,-0.208352756551317,4.78261634956962e-05,0.849908344552047,0,0.195721631739303,MV-002,sine_steer_20kmh
80,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.079,39.979691362632,0.00810934404515045,0.109671192143945,-0.197247282962152,5.00708275745437e-05,0.861013678775346,0,0.198222687231206,MV-002,sine_steer_20kmh
81,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.08,39.9794078817435,0.00834365124268741,0.113279539059206,-0.186141902955809,5.23890656342803e-05,0.872118861577972,0,0.20072342970243,MV-002,sine_steer_20kmh
82,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.081,39.979124403528,0.00858068474882963,0.116955402464748,-0.175036616344481,5.47822355054148e-05,0.883223893867432,0,0.20322385520396,MV-002,sine_steer_20kmh
83,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.082,39.9788409030854,0.00882039713616987,0.120699008789418,-0.163931422921719,5.72516995255471e-05,0.894328776669657,0,0.205723959787283,MV-002,sine_steer_20kmh
84,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.083,39.9785573558693,0.00906273981231657,0.124510571144357,-0.152826322463077,5.9798824342436e-05,0.905433511125425,0,0.208223739504393,MV-002,sine_steer_20kmh
85,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.084,39.9782737377333,0.00930766300145414,0.128390288897793,-0.141721314726797,6.24249807099525e-05,0.916538098486642,0,0.210723190407797,MV-002,sine_steer_20kmh
86,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.085,39.9779900249744,0.00955511572775422,0.132338347268887,-0.130616399454499,6.51315432772014e-05,0.92764254011247,0,0.21322230855052,MV-002,sine_steer_20kmh
87,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.086,39.9777061943745,0.00980504580085389,0.136354916943067,-0.119511576371896,6.79198903711174e-05,0.938746837465325,0,0.215721089986114,MV-002,sine_steer_20kmh
88,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.087,39.9774222232384,0.0100573998036,0.140440153710646,-0.108406845189527,7.07914037729346e-05,0.949850992106756,0,0.218219530768661,MV-002,sine_steer_20kmh
89,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.088,39.9771380894297,0.0103121230822422,0.144594198131405,-0.0973022056034966,7.37474684889131e-05,0.960955005693211,0,0.220717626952783,MV-002,sine_steer_20kmh
90,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.089,39.9768537714033,0.0105691597392386,0.148817175226287,-0.0861976572962355,7.67894725158169e-05,0.972058879971708,0,0.223215374593646,MV-002,sine_steer_20kmh
91,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.09,39.9765692482361,0.0108284526288203,0.153109194198261,-0.0750931999372688,7.99188066016194e-05,0.983162616775415,0,0.225712769746963,MV-002,sine_steer_20kmh
92,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.091,39.9762844996538,0.0110899433554426,0.15747034818374,-0.0639888331839919,8.31368640019888e-05,0.994266218019157,0,0.228209808469009,MV-002,sine_steer_20kmh
93,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.092,39.9759995060561,0.0113535722752316,0.161900714035599,-0.0528845566824586,8.64450402331024e-05,1.00536968569485,0,0.230706486816616,MV-002,sine_steer_20kmh
94,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.093,39.9757142485389,0.011619278500514,0.166400352139469,-0.0417803700681733,8.98447328213995e-05,1.01647302186689,0,0.233202800847191,MV-002,sine_steer_20kmh
95,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.094,39.9754287089134,0.0118869999075016,0.170969306263329,-0.030676272966887,9.33373410508809e-05,1.02757622866746,0,0.235698746618712,MV-002,sine_steer_20kmh
96,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.095,39.9751428697236,0.0121566731471777,0.175607603441868,-0.019572264995403,9.69242657085941e-05,1.03867930829187,0,0.238194320189739,MV-002,sine_steer_20kmh
97,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.096,39.9748567142603,0.0124282336594163,0.180315253895696,-0.00846834576237678,0.000100606908828953,1.0497822629938,0,0.240689517619423,MV-002,sine_steer_20kmh
98,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.097,39.9745702265738,0.0127016156903437,0.185092250985717,0.00263548513087414,0.00010438667343756,1.06088509508051,0,0.243184334967505,MV-002,sine_steer_20kmh
99,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.098,39.9742833914834,0.0129767523129311,0.189938571202933,0.0137392280895678,0.000108264963295196,1.07198780690816,0,0.245678768294328,MV-002,sine_steer_20kmh
100,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.099,39.9739961945848,0.0132535754507903,0.194854174193376,0.0248428835246509,0.00011224318264264,1.08309040087694,0,0.248172813660842,MV-002,sine_steer_20kmh
101,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.1,39.973708622256,0.013532015905123,0.199839002817979,0.0359464518519971,0.00011632273594702,1.09419287942639,0,0.250666467128609,MV-002,sine_steer_20kmh
102,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.101,39.9734206616603,0.0138120033847567,0.204892983246685,0.0470499334916083,0.000120505027650312,1.1052952450306,0,0.253159724759808,MV-002,sine_steer_20kmh
103,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.102,39.9731323007478,0.014093466539183,0.210016025086702,0.0581533288668183,0.000124791461920692,1.11639750019348,0,0.255652582617247,MV-002,sine_steer_20kmh
104,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.103,39.972843528255,0.0143763329944963,0.215208021543063,0.0692566384035057,0.000129183442407347,1.12749964744407,0,0.258145036764363,MV-002,sine_steer_20kmh
105,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.104,39.9725543337026,0.0146605293921158,0.220468849611484,0.08035986252931,0.000133682371999394,1.13860168933187,0,0.260637083265229,MV-002,sine_steer_20kmh
106,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.105,39.9722647073917,0.0149459814301567,0.225798370301703,0.0914630016728569,0.000138289652589494,1.14970362842216,0,0.263128718184565,MV-002,sine_steer_20kmh
107,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.106,39.9719746403983,0.0152326139073052,0.23119642889009,0.102566056262991,0.000143006684842766,1.16080546729146,0,0.265619937587739,MV-002,sine_steer_20kmh
108,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.107,39.9716841245668,0.0155203507690366,0.23666285520018,0.11366902672802,0.000147834867971538,1.17190720852301,0,0.268110737540775,MV-002,sine_steer_20kmh
109,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.108,39.9713931525013,0.0158091151560057,0.242197463909511,0.124771913494966,0.000152775599516462,1.18300885470223,0,0.270601114110361,MV-002,sine_steer_20kmh
